,BusID,BusNumber,DatagramDate,DatagramTime,DistanceTraveled,DBF,TBF,EventCount,ECPF,StopCount,SCPF,Concessionare
1491,883,21035,2018-07-18,17:53:08,8698247,43599,12,249,2,232,3,2
1492,883,21035,2018-07-23,20:00:12,8789909,91662,122,253,4,237,5,2
1493,883,21035,2018-07-24,05:51:35,8834079,44170,9,254,1,239,2,2
1494,883,21035,2018-07-24,16:00:17,8898364,64285,10,257,3,243,4,2
1495,883,21035,2018-07-25,05:08:46,8991301,92937,13,260,3,246,3,2
1496,883,21035,2018-07-26,04:51:00,9311214,319913,23,274,14,260,14,2
1497,883,21035,2018-07-26,16:36:28,9396904,85690,11,276,2,264,4,2
1498,883,21035,2018-07-27,04:32:57,9469041,72137,11,277,1,267,3,2
1499,883,21035,2018-07-27,13:47:54,9644027,174986,9,280,3,270,3,2
1500,883,21035,2018-07-28,04:45:18,9748695,104668,14,282,2,272,2,2
1501,883,21035,2018-07-29,05:59:48,10105799,357104,25,295,13,284,12,2
1502,883,21035,2018-07-29,12:56:13,10186230,80431,6,296,1,286,2,2
1503,883,21035,2018-07-30,05:14:26,10417465,231235,16,304,8,294,8,2
1504,883,21035,2018-07-31,06:12:45,10797845,380380,24,316,12,303,9,2
1505,883,21035,2018-08-01,05:14:31,11081240,283395,23,331,15,316,13,2
1506,883,21035,2018-08-01,06:17:31,11097811,16571,1,332,1,316,0,2
1507,883,21035,2018-08-01,13:10:50,11194461,96650,6,335,3,318,2,2
1508,883,21035,2018-08-02,06:54:13,11371489,177028,17,340,5,322,4,2
1509,883,21035,2018-08-03,05:01:35,11661354,289865,22,350,10,332,10,2
1510,883,21035,2018-08-04,11:56:59,11952315,290961,30,356,6,336,4,2
1511,883,21035,2018-08-08,06:32:02,12529131,576816,90,372,16,346,10,2
1512,883,21035,2018-08-09,05:13:49,12864636,335505,22,382,10,355,9,2
1513,883,21035,2018-08-10,06:22:12,13086191,221555,25,398,16,368,13,2
1514,883,21035,2018-08-10,17:39:57,13183600,97409,11,399,1,370,2,2
1515,883,21035,2018-08-11,07:10:38,13329952,146352,13,402,3,374,4,2
1516,883,21035,2018-08-13,08:53:29,13688112,358160,49,410,8,379,5,2
1517,883,21035,2018-08-14,05:35:49,14044814,356702,20,419,9,384,5,2
1518,883,21035,2018-08-17,20:00:38,14215221,170407,86,423,4,387,3,2
1519,883,21035,2018-08-18,14:27:10,14304553,89332,18,425,2,391,4,2
1520,883,21035,2018-08-20,18:03:25,14450018,145465,51,433,8,396,5,2
1521,883,21035,2018-08-21,05:17:28,14540266,90248,11,435,2,398,2,2
1522,883,21035,2018-08-22,11:52:52,14790642,250376,30,454,19,414,16,2
1523,883,21035,2018-08-22,17:48:47,14826025,35383,5,456,2,417,3,2
1524,883,21035,2018-08-23,06:07:33,14891842,65817,12,457,1,420,3,2
1525,883,21035,2018-08-24,05:01:49,15195041,303199,22,471,14,430,10,2
1526,883,21035,2018-08-24,13:51:16,15334111,139070,8,474,3,433,3,2
1527,883,21035,2018-08-25,04:51:06,15511467,177356,14,480,6,439,6,2
1528,883,21035,2018-08-25,05:44:06,15528984,17517,0,481,1,441,2,2
1529,883,21035,2018-08-27,05:43:42,15932266,403282,47,494,13,452,11,2
1530,883,21035,2018-08-28,15:18:18,16173253,240987,33,513,19,466,14,2
1531,883,21035,2018-08-29,06:22:52,16281472,108219,15,516,3,468,2,2
1532,883,21035,2018-08-30,08:02:34,16387177,105705,25,517,1,470,2,2
1533,883,21035,2018-08-30,16:03:52,16433632,46455,8,518,1,472,2,2
1534,883,21035,2018-08-31,06:03:27,16543627,109995,13,520,2,476,4,2
1535,883,21035,2018-08-31,17:39:41,16618667,75040,11,522,2,478,2,2
1536,883,21035,2018-09-02,08:35:30,16664291,45624,38,523,1,480,2,2
1537,883,21035,2018-09-03,05:16:39,16780800,116509,20,528,5,487,7,2
1538,883,21035,2018-09-03,16:37:05,16873420,92620,11,532,4,493,6,2
1539,883,21035,2018-09-04,05:12:42,17019438,146018,12,537,5,496,3,2
1540,883,21035,2018-09-05,05:06:39,17368161,348723,23,547,10,503,7,2
1541,883,21035,2018-09-05,16:41:45,17473395,105234,11,549,2,506,3,2
1542,883,21035,2018-09-06,06:09:50,17563524,90129,13,552,3,510,4,2
1543,883,21035,2018-09-06,19:07:39,17646116,82592,12,553,1,512,2,2
1544,883,21035,2018-09-07,09:50:29,17770536,124420,14,554,1,515,3,2
1545,883,21035,2018-09-08,05:57:08,18062583,292047,20,561,7,522,7,2
1546,883,21035,2018-09-08,12:18:01,18140115,77532,6,563,2,525,3,2
1547,883,21035,2018-09-10,05:01:09,18307316,167201,40,568,5,530,5,2
1548,883,21035,2018-09-11,04:59:37,18639741,332425,23,575,7,537,7,2
1549,883,21035,2018-09-12,05:56:04,19108614,468873,24,586,11,541,4,2
1550,883,21035,2018-09-12,16:39:18,19228125,119511,10,589,3,543,2,2
1551,883,21035,2018-09-13,05:16:02,19303417,75292,12,592,3,547,4,2
1552,883,21035,2018-09-14,05:05:33,19410161,106744,23,595,3,550,3,2
1553,883,21035,2018-09-14,16:27:37,19476572,66411,11,599,4,553,3,2
1554,883,21035,2018-09-15,05:53:22,19565767,89195,13,601,2,557,4,2
1555,883,21035,2018-09-15,12:00:12,19662249,96482,6,604,3,560,3,2
1556,883,21035,2018-09-17,05:17:21,19810451,148202,41,612,8,567,7,2
1557,883,21035,2018-09-17,21:12:12,20042528,232077,15,622,10,570,3,2
1558,883,21035,2018-09-18,05:17:57,20054224,11696,8,625,3,571,1,2
1559,883,21035,2018-09-19,06:01:49,20424196,369972,24,633,8,578,7,2
1560,883,21035,2018-09-20,06:16:28,20637102,212906,24,639,6,581,3,2
1561,883,21035,2018-09-21,05:55:44,20870902,233800,23,651,12,590,9,2
1562,883,21035,2018-09-22,05:12:56,21131647,260745,23,658,7,596,6,2
1563,883,21035,2018-09-23,18:05:14,21394974,263327,36,671,13,603,7,2
1564,883,21035,2018-09-24,05:18:10,21477156,82182,11,678,7,607,4,2
1565,883,21035,2018-09-25,06:12:50,21808745,331589,24,696,18,618,11,2
1566,883,21035,2018-09-26,04:35:05,22131294,322549,22,709,13,628,10,2
1567,883,21035,2018-09-26,16:35:34,22250906,119612,12,716,7,633,5,2
1568,883,21035,2018-09-27,06:18:30,22324650,73744,13,722,6,639,6,2
1569,883,21035,2018-09-28,04:56:43,22616192,291542,22,738,16,653,14,2
1570,883,21035,2018-09-28,20:55:34,22939972,323780,15,744,6,660,7,2
1571,883,21035,2018-09-30,13:06:27,22985236,45264,40,746,2,662,2,2
1572,883,21035,2018-10-01,06:18:07,23145753,160517,17,750,4,668,6,2
1573,883,21035,2018-10-02,05:17:01,23434713,288960,22,758,8,672,4,2
1574,883,21035,2018-10-03,04:59:32,23826742,392029,23,772,14,685,13,2
1575,883,21035,2018-10-04,06:13:36,23938841,112099,25,776,4,688,3,2
1576,883,21035,2018-10-05,04:59:30,24287610,348769,22,786,10,692,4,2
1577,883,21035,2018-10-05,09:39:15,24361548,73938,4,794,8,699,7,2
1578,883,21035,2018-10-05,16:49:24,24399724,38176,7,797,3,700,1,2
1579,883,21035,2018-10-06,05:01:18,24490650,90926,12,802,5,704,4,2
1580,883,21035,2018-10-08,05:13:03,24906039,415389,48,809,7,709,5,2
1581,883,21035,2018-10-09,09:42:29,25247029,340990,28,820,11,719,10,2
1582,883,21035,2018-10-09,22:45:24,25493720,246691,13,832,12,728,9,2
1583,883,21035,2018-10-10,05:18:18,25501582,7862,6,833,1,729,1,2
1584,883,21035,2018-10-10,16:37:34,25602852,101270,11,835,2,732,3,2
1585,883,21035,2018-10-11,06:35:29,25720548,117696,13,838,3,734,2,2
1586,883,21035,2018-10-12,05:02:07,26080472,359924,22,850,12,746,12,2
1587,883,21035,2018-10-12,16:05:46,26181397,100925,11,854,4,750,4,2
1588,883,21035,2018-10-13,04:57:37,26309559,128162,12,863,9,755,5,2
1589,883,21035,2018-10-14,08:22:19,26624400,314841,27,878,15,766,11,2
1590,883,21035,2018-10-14,17:30:26,26779157,154757,9,881,3,768,2,2
1591,883,21035,2018-11-20,09:54:32,35264427,8485270,880,888,7,819,51,2
1592,883,21035,2018-11-20,19:43:53,35290764,26337,9,889,1,822,3,2
1593,883,21035,2019-01-16,08:29:51,41310277,6019513,1356,892,3,865,43,2
1594,883,21035,2019-03-11,13:33:36,51857360,10547083,1301,894,2,929,64,2
1595,883,21035,2019-05-30,23:45:27,68911453,17054093,1930,895,1,1031,102,2
1596,884,21036,2018-06-22,16:35:14,5183826,5183826,568,1,1,35,35,2
1597,884,21036,2018-07-12,13:38:54,8950965,3767139,477,2,1,64,29,2
1598,884,21036,2019-03-04,07:39:27,53433369,44482404,5634,3,1,460,396,2
1599,884,21036,2019-04-03,17:01:32,62361346,8927977,729,4,1,508,48,2
1600,884,21036,2019-05-24,08:46:18,76961216,14599870,1215,5,1,575,67,2
1601,884,21036,2019-05-30,23:59:36,78325016,1363800,159,8,3,590,15,2
1602,885,21037,2018-09-11,14:36:23,26027855,26027855,2510,1,1,153,153,2
1603,885,21037,2018-09-14,06:47:06,26331983,304128,64,4,3,162,9,2
1604,885,21037,2018-10-18,10:22:43,34758552,8426569,819,5,1,219,57,2
1605,885,21037,2018-11-01,18:09:59,39983642,5225090,343,6,1,259,40,2
1606,885,21037,2019-02-26,07:37:36,71757685,31774043,2797,10,4,429,170,2
1607,885,21037,2019-02-26,17:27:00,71840281,82596,9,12,2,433,4,2
1608,885,21037,2019-04-29,10:15:54,75383413,3543132,1480,13,1,463,30,2
1609,885,21037,2019-05-28,15:57:52,82573042,7189629,701,15,2,503,40,2
1610,886,21038,2018-08-13,09:09:43,2209090,2209090,1809,1,1,19,19,2
1611,886,21038,2018-09-20,14:55:21,10566568,8357478,917,9,8,98,79,2
1612,886,21038,2018-11-09,18:01:40,23507904,12941336,1203,10,1,200,102,2
1613,886,21038,2018-11-22,12:58:10,25751735,2243831,306,11,1,222,22,2
1614,886,21038,2018-12-12,16:01:17,31664494,5912759,483,13,2,275,53,2
1615,886,21038,2018-12-13,11:46:27,32018956,354462,19,15,2,279,4,2
1616,886,21038,2019-03-07,15:22:54,53964280,21945324,2019,17,2,429,150,2
1617,886,21038,2019-04-29,14:13:11,68831136,14866856,1270,19,2,494,65,2
1618,886,21038,2019-04-30,15:05:23,69011559,180423,24,22,3,500,6,2
1619,886,21038,2019-05-02,13:16:49,69439968,428409,46,23,1,505,5,2
1620,886,21038,2019-05-13,05:43:20,72192474,2752506,256,25,2,524,19,2
1621,886,21038,2019-05-15,10:46:52,73111795,919321,53,27,2,534,10,2
1622,886,21038,2019-05-30,18:39:00,77551962,4440167,367,29,2,559,25,2
1623,887,21039,2018-06-22,16:50:57,15792,15792,568,1,1,2,2,2
1624,887,21039,2018-08-22,13:13:55,14703885,14688093,1460,2,1,94,92,2
1625,887,21039,2019-03-09,12:09:35,63969688,49265803,4774,3,1,343,249,2
1626,887,21039,2019-03-10,21:25:24,64315325,345637,33,6,3,345,2,2
1627,887,21039,2019-04-22,12:13:56,76153876,11838551,1022,7,1,400,55,2
1628,887,21039,2019-05-30,20:52:55,87324121,11170245,920,7,0,451,51,2
1629,888,21040,2018-11-08,11:53:56,35766147,35766147,3899,1,1,300,300,2
1630,888,21040,2018-11-14,08:34:06,36945151,1179004,140,2,1,305,5,2
1631,888,21040,2018-11-15,07:13:50,37243960,298809,22,10,8,312,7,2
1632,888,21040,2019-03-11,14:14:21,65170094,27926134,2791,12,2,500,188,2
1633,888,21040,2019-03-15,13:27:36,66435892,1265798,95,13,1,512,12,2
1634,888,21040,2019-04-29,13:25:10,75835791,9399899,1079,15,2,567,55,2
1635,888,21040,2019-05-30,22:18:43,84062148,8226357,752,15,0,642,75,2
1636,910,31029,2018-08-31,10:00:24,22978476,22978476,2242,2,2,81,81,3
1637,910,31029,2018-09-17,14:52:14,29302203,6323727,412,7,5,117,36,3
1638,910,31029,2018-10-27,12:57:51,44967848,15665645,958,11,4,203,86,3
1639,910,31029,2018-11-07,11:09:44,49236570,4268722,262,14,3,219,16,3
1640,910,31029,2019-01-09,12:52:00,73762594,24526024,1513,16,2,337,118,3
1641,910,31029,2019-04-02,12:42:24,105004713,31242119,1991,26,10,495,158,3
1642,910,31029,2019-05-06,06:07:02,112176494,7171781,809,27,1,550,55,3
1643,910,31029,2019-05-30,21:49:46,117151350,4974856,591,27,0,603,53,3
1644,991,11046,2018-06-14,16:25:33,2801816,2801816,376,1,1,16,16,1
1645,991,11046,2018-08-17,10:31:19,14824108,12022292,1530,2,1,110,94,1
1646,991,11046,2018-09-10,20:36:57,20674441,5850333,586,3,1,149,39,1
1647,991,11046,2018-09-14,06:58:49,21582573,908132,82,4,1,154,5,1
1648,991,11046,2018-09-21,14:52:31,23858080,2275507,175,5,1,167,13,1
1649,991,11046,2018-12-07,05:33:36,39847898,15989818,1838,6,1,281,114,1
1650,991,11046,2019-03-27,12:58:40,60556369,20708471,2647,7,1,440,159,1
1651,991,11046,2019-05-09,16:23:11,67992569,7436200,1035,8,1,482,42,1
1652,991,11046,2019-05-30,23:57:00,71157305,3164736,511,8,0,495,13,1
1653,992,11047,2018-06-29,09:57:33,5621084,5621084,729,1,1,50,50,1
1654,992,11047,2018-07-03,15:22:52,6647122,1026038,101,2,1,63,13,1
1655,992,11047,2018-07-25,05:24:17,10750227,4103105,518,4,2,84,21,1
1656,992,11047,2018-07-28,15:08:09,11732851,982624,81,5,1,95,11,1
1657,992,11047,2018-08-08,16:21:38,14467391,2734540,265,7,2,114,19,1
1658,992,11047,2018-08-11,18:19:57,15527314,1059923,73,8,1,122,8,1
1659,992,11047,2018-09-17,10:37:55,19996181,4468867,880,10,2,162,40,1
1660,992,11047,2018-09-24,14:33:57,21714977,1718796,171,12,2,180,18,1
1661,992,11047,2018-09-29,15:05:43,23275277,1560300,120,13,1,194,14,1
1662,992,11047,2018-10-27,12:17:46,29064275,5788998,669,15,2,232,38,1
1663,992,11047,2019-01-04,18:45:20,46297866,17233591,1662,19,4,330,98,1
1664,992,11047,2019-02-23,13:23:18,53689638,7391772,1194,21,2,369,39,1
1665,992,11047,2019-04-26,08:22:25,64374119,10684481,1482,25,4,449,80,1
1666,992,11047,2019-04-27,10:10:12,64539795,165676,25,28,3,455,6,1
1667,992,11047,2019-05-30,23:59:33,67720706,3180911,805,28,0,482,27,1
1668,993,11048,2018-07-08,09:44:46,8280014,8280014,945,1,1,78,78,1
1669,993,11048,2018-09-03,16:05:31,19161869,10881855,1374,3,2,154,76,1
1670,993,11048,2018-10-22,13:19:01,31957990,12796121,1173,5,2,215,61,1
1671,993,11048,2019-01-17,13:33:59,52548813,20590823,2088,8,3,356,141,1
1672,993,11048,2019-05-02,15:01:42,78549380,26000567,2521,9,1,541,185,1
1673,993,11048,2019-05-05,14:17:45,79414915,865535,71,11,2,550,9,1
1674,993,11048,2019-05-06,14:08:53,79598589,183674,23,12,1,555,5,1
1675,993,11048,2019-05-08,09:08:12,80003526,404937,42,13,1,563,8,1
1676,993,11048,2019-05-12,15:06:50,81006620,1003094,101,14,1,572,9,1
1677,993,11048,2019-05-28,06:27:48,85127643,4121023,375,16,2,612,40,1
1678,993,11048,2019-05-28,19:53:10,85236595,108952,13,18,2,615,3,1
1679,993,11048,2019-05-30,23:01:44,85887534,650939,51,18,0,618,3,1
1680,994,11049,2018-07-12,21:34:09,7491232,7491232,1053,1,1,67,67,1
1681,994,11049,2018-08-01,17:16:34,10380087,2888855,475,3,2,93,26,1
1682,994,11049,2018-08-03,08:56:38,10859471,479384,39,4,1,97,4,1
1683,994,11049,2018-10-30,07:39:32,23780179,12920708,2110,5,1,191,94,1
1684,994,11049,2019-02-16,14:06:42,42584372,18804193,2622,6,1,311,120,1
1685,994,11049,2019-03-31,10:40:13,51816370,9231998,1028,10,4,387,76,1
1686,994,11049,2019-05-10,09:35:43,58989546,7173176,958,11,1,453,66,1
1687,994,11049,2019-05-22,12:44:34,61625272,2635726,291,13,2,483,30,1
1688,994,11049,2019-05-30,23:54:28,63735471,2110199,203,14,1,501,18,1
1689,995,11050,2018-07-27,08:16:27,11735660,11735660,1400,1,1,90,90,1
1690,995,11050,2018-12-13,06:00:43,43166389,31430729,3333,2,1,265,175,1
1691,995,11050,2019-03-07,14:43:07,61430100,18263711,2024,3,1,360,95,1
1692,995,11050,2019-03-15,08:16:41,62444004,1013904,185,5,2,365,5,1
1693,995,11050,2019-03-22,09:55:52,63895955,1451951,169,8,3,380,15,1
1694,995,11050,2019-03-29,07:46:10,64854816,958861,165,11,3,392,12,1
1695,995,11050,2019-04-30,13:32:26,72305515,7450699,773,13,2,440,48,1
1696,995,11050,2019-05-01,11:22:13,72478414,172899,21,15,2,444,4,1
1697,995,11050,2019-05-09,17:04:37,73626863,1148449,197,16,1,457,13,1
1698,995,11050,2019-05-22,15:09:26,76537188,2910325,310,19,3,477,20,1
1699,995,11050,2019-05-30,22:57:28,77918522,1381334,199,20,1,492,15,1
1700,996,11051,2018-06-13,13:54:05,3228187,3228187,349,1,1,16,16,1
1701,996,11051,2018-07-19,08:05:54,11229600,8001413,858,2,1,61,45,1
1702,996,11051,2018-09-18,13:51:33,25015075,13785475,1469,6,4,159,98,1
1703,996,11051,2018-09-25,11:56:55,26735750,1720675,166,8,2,170,11,1
1704,996,11051,2018-09-25,17:46:14,26793419,57669,5,9,1,172,2,1
1705,996,11051,2018-09-26,09:47:40,26902689,109270,16,11,2,174,2,1
1706,996,11051,2018-09-28,16:13:29,26956948,54259,54,12,1,177,3,1
1707,996,11051,2018-12-31,14:07:35,35643899,8686951,2253,13,1,242,65,1
1708,996,11051,2019-01-24,14:20:50,41422441,5778542,576,15,2,277,35,1
1709,996,11051,2019-03-14,21:11:05,53054092,11631651,1182,16,1,365,88,1
1710,996,11051,2019-03-21,18:36:58,53601640,547548,165,17,1,371,6,1
1711,996,11051,2019-05-30,05:48:57,67360262,13758622,1667,18,1,465,94,1
1712,996,11051,2019-05-30,23:09:48,67489807,129545,17,19,1,469,4,1
1713,997,11052,2018-07-17,10:49:01,11802426,11802426,1162,1,1,54,54,1
1714,997,11052,2018-08-23,07:10:45,18018065,6215639,884,2,1,104,50,1
1715,997,11052,2018-09-28,18:53:40,19847639,1829574,875,3,1,118,14,1
1716,997,11052,2018-10-08,18:11:26,20158851,311212,239,4,1,121,3,1
1717,997,11052,2018-11-18,10:22:31,26194934,6036083,976,10,6,159,38,1
1718,997,11052,2019-02-28,09:29:17,41760696,15565762,2447,13,3,247,88,1
1719,997,11052,2019-05-10,14:08:29,52948390,11187694,1708,18,5,334,87,1
1720,997,11052,2019-05-24,22:59:42,56833396,3885006,344,19,1,353,19,1
1721,997,11052,2019-05-30,23:59:20,58071704,1238308,144,20,1,362,9,1
1722,998,11053,2018-06-05,08:30:33,987583,987583,152,1,1,4,4,1
1723,998,11053,2018-07-04,05:54:59,7386939,6399356,693,3,2,46,42,1
1724,998,11053,2018-07-26,14:03:46,12792229,5405290,536,11,8,84,38,1
1725,998,11053,2018-10-28,11:11:27,28721667,15929438,2253,12,1,170,86,1
1726,998,11053,2018-11-09,18:22:44,31957602,3235935,295,19,7,190,20,1
1727,998,11053,2018-12-17,14:13:01,40543149,8585547,907,21,2,258,68,1
1728,998,11053,2018-12-24,12:11:45,42177742,1634593,165,22,1,268,10,1
1729,998,11053,2018-12-28,11:12:08,42996141,818399,95,24,2,276,8,1
1730,998,11053,2018-12-29,10:15:32,43281810,285669,23,26,2,278,2,1
1731,998,11053,2018-12-30,07:29:19,43340353,58543,21,27,1,280,2,1
1732,998,11053,2019-02-07,10:04:18,53680941,10340588,938,34,7,316,36,1
1733,998,11053,2019-03-21,17:38:31,63210775,9529834,1015,36,2,391,75,1
1734,998,11053,2019-04-27,13:27:04,71244467,8033692,883,39,3,441,50,1
1735,998,11053,2019-05-14,06:01:11,74539413,3294946,400,42,3,466,25,1
1736,998,11053,2019-05-30,22:33:06,78238386,3698973,400,43,1,500,34,1
1737,999,11054,2018-08-27,13:03:56,10679372,10679372,2149,1,1,62,62,1
1738,999,11054,2018-09-03,17:00:35,12353687,1674315,171,2,1,74,12,1
1739,999,11054,2018-09-22,17:41:27,16514585,4160898,456,3,1,114,40,1
1740,999,11054,2018-09-23,10:20:38,16604895,90310,16,5,2,117,3,1
1741,999,11054,2018-12-20,13:27:23,34125528,17520633,2115,8,3,234,117,1
1742,999,11054,2019-01-25,11:43:23,40500415,6374887,862,9,1,268,34,1
1743,999,11054,2019-01-31,07:12:45,41976814,1476399,139,10,1,278,10,1
1744,999,11054,2019-02-23,13:41:28,47783265,5806451,558,11,1,308,30,1
1745,999,11054,2019-02-25,12:04:30,47981008,197743,46,13,2,311,3,1
1746,999,11054,2019-02-26,15:14:27,48449854,468846,27,17,4,314,3,1
1747,999,11054,2019-02-27,16:28:51,48620956,171102,25,20,3,318,4,1
1748,999,11054,2019-02-28,07:30:18,48666087,45131,15,24,4,323,5,1
1749,999,11054,2019-04-26,14:51:43,62017460,13351373,1375,26,2,393,70,1
1750,999,11054,2019-04-28,15:50:33,62389317,371857,48,27,1,398,5,1
1751,999,11054,2019-04-29,06:32:10,62454986,65669,14,28,1,400,2,1
1752,999,11054,2019-05-28,08:00:13,68367261,5912275,697,30,2,430,30,1
1753,999,11054,2019-05-30,23:59:40,69290251,922990,63,32,2,441,11,1
1754,1000,11055,2018-06-19,10:53:35,5376305,5376305,490,1,1,25,25,1
1755,1000,11055,2018-09-04,12:25:48,19664650,14288345,1849,7,6,112,87,1
1756,1000,11055,2018-11-11,07:05:13,33825815,14161165,1626,8,1,199,87,1
1757,1000,11055,2018-11-22,13:12:14,36363950,2538135,270,16,8,217,18,1
1758,1000,11055,2018-12-03,08:08:19,38642896,2278946,258,20,4,234,17,1
1759,1000,11055,2019-01-04,19:26:35,44934554,6291658,779,21,1,284,50,1
1760,1000,11055,2019-02-11,14:46:35,54067005,9132451,907,23,2,337,53,1
1761,1000,11055,2019-02-14,07:38:52,54838052,771047,64,24,1,339,2,1
1762,1000,11055,2019-03-01,11:47:08,58436373,3598321,364,28,4,359,20,1
1763,1000,11055,2019-04-08,15:19:34,68563171,10126798,915,31,3,429,70,1
1764,1000,11055,2019-05-27,07:42:35,80159484,11596313,1168,33,2,503,74,1
1765,1000,11055,2019-05-30,22:30:09,81056170,896686,86,33,0,513,10,1
1766,1001,11056,2018-10-09,09:36:14,29355411,29355411,3177,1,1,176,176,1
1767,1001,11056,2018-10-24,12:22:43,32604995,3249584,362,4,3,208,32,1
1768,1001,11056,2018-12-17,11:34:16,42773726,10168731,1295,7,3,279,71,1
1769,1001,11056,2018-12-24,13:58:47,44263430,1489704,170,8,1,296,17,1
1770,1001,11056,2019-02-19,21:10:11,59638379,15374949,1375,12,4,396,100,1
1771,1001,11056,2019-05-03,17:27:45,73736205,14097826,1748,15,3,493,97,1
1772,1001,11056,2019-05-24,23:16:27,78218610,4482405,509,15,0,516,23,1
1773,1002,11057,2018-07-03,12:28:47,7105182,7105182,828,2,2,43,43,1
1774,1002,11057,2018-07-13,16:06:49,9686086,2580904,243,3,1,62,19,1
1775,1002,11057,2018-07-31,15:36:02,14728951,5042865,431,4,1,77,15,1
1776,1002,11057,2018-08-13,07:22:02,18146066,3417115,303,8,4,99,22,1
1777,1002,11057,2018-11-10,14:36:28,42781746,24635680,2143,9,1,222,123,1
1778,1002,11057,2018-11-30,16:53:34,48730346,5948600,482,10,1,247,25,1
1779,1002,11057,2019-01-05,13:16:47,58545505,9815159,860,11,1,302,55,1
1780,1002,11057,2019-01-14,11:48:25,60685440,2139935,214,14,3,314,12,1
1781,1002,11057,2019-02-27,11:23:07,73316497,12631057,1055,15,1,378,64,1
1782,1002,11057,2019-03-06,17:37:52,75604454,2287957,174,19,4,397,19,1
1783,1002,11057,2019-03-28,13:56:31,80499567,4895113,524,23,4,430,33,1
1784,1002,11057,2019-05-28,19:00:10,94559852,14060285,1469,25,2,510,80,1
1785,1002,11057,2019-05-30,23:59:52,95255835,695983,52,25,0,515,5,1
1786,1018,21043,2018-11-22,13:31:57,31520245,31520245,4237,1,1,344,344,2
1787,1018,21043,2018-12-25,19:41:03,39108234,7587989,798,4,3,415,71,2
1788,1018,21043,2019-01-02,11:04:45,40268045,1159811,183,5,1,420,5,2
1789,1018,21043,2019-01-02,15:00:52,40316699,48654,3,7,2,423,3,2
1790,1018,21043,2019-01-16,10:46:37,43289576,2972877,331,9,2,450,27,2
1791,1018,21043,2019-01-29,16:50:28,44512507,1222931,318,11,2,469,19,2
1792,1018,21043,2019-02-05,14:35:01,45981702,1469195,165,12,1,487,18,2
1793,1018,21043,2019-02-14,13:43:22,48255037,2273335,215,14,2,509,22,2
1794,1018,21043,2019-02-20,11:33:48,49366593,1111556,141,16,2,525,16,2
1795,1018,21043,2019-04-19,12:10:07,60794880,11428287,1392,17,1,645,120,2
1796,1018,21043,2019-05-30,21:40:40,69841732,9046852,993,18,1,732,87,2
1797,1019,21044,2018-06-28,11:29:35,6989217,6989217,707,1,1,53,53,2
1798,1019,21044,2018-07-27,20:21:50,14038981,7049764,704,3,2,106,53,2
1799,1019,21044,2018-09-04,08:36:31,22306666,8267685,924,4,1,186,80,2
1800,1019,21044,2018-09-29,12:51:30,29558909,7252243,604,5,1,247,61,2
1801,1019,21044,2019-04-01,09:49:43,76318069,46759160,4412,6,1,608,361,2
1802,1019,21044,2019-04-02,07:48:35,76561525,243456,21,7,1,612,4,2
1803,1019,21044,2019-05-09,17:37:18,85008760,8447235,897,11,4,666,54,2
1804,1019,21044,2019-05-30,20:04:18,91007368,5998608,506,11,0,702,36,2
1805,1020,21045,2018-05-31,16:33:37,376148,376148,40,1,1,2,2,2
1806,1020,21045,2018-06-02,06:34:45,952257,576109,38,2,1,12,10,2
1807,1020,21045,2019-02-07,14:16:53,57141854,56189597,6007,3,1,368,356,2
1808,1020,21045,2019-02-11,10:35:03,57648126,506272,92,4,1,370,2,2
1809,1020,21045,2019-02-13,09:03:29,57941735,293609,46,6,2,382,12,2
1810,1020,21045,2019-05-13,09:02:02,81335341,23393606,2135,7,1,541,159,2
1811,1020,21045,2019-05-30,22:26:53,85185301,3849960,421,7,0,569,28,2
1812,1023,21048,2018-09-10,15:40:35,21633677,21633677,2487,1,1,169,169,2
1813,1023,21048,2018-09-12,15:00:58,22636423,1002746,47,3,2,173,4,2
1814,1023,21048,2018-09-17,16:28:25,23834593,1198170,121,4,1,178,5,2
1815,1023,21048,2018-09-18,11:56:50,24104487,269894,19,6,2,180,2,2
1816,1023,21048,2018-09-20,09:12:51,24598503,494016,45,8,2,187,7,2
1817,1023,21048,2018-11-17,15:14:27,39420349,14821846,1398,12,4,257,70,2
1818,1023,21048,2018-12-06,18:52:16,46215830,6795481,459,14,2,292,35,2
1819,1023,21048,2018-12-21,09:48:20,49797496,3581666,350,16,2,318,26,2
1820,1023,21048,2019-01-22,06:58:02,58063244,8265748,765,18,2,367,49,2
1821,1023,21048,2019-01-24,09:16:18,58517168,453924,50,19,1,374,7,2
1822,1023,21048,2019-02-22,18:53:30,65642214,7125046,705,20,1,410,36,2
1823,1023,21048,2019-04-26,18:36:46,83925438,18283224,1511,21,1,532,122,2
1824,1023,21048,2019-05-10,16:55:00,86550326,2624888,334,23,2,568,36,2
1825,1023,21048,2019-05-27,07:00:53,90209461,3659135,398,24,1,591,23,2
1826,1023,21048,2019-05-30,19:57:28,91569341,1359880,84,24,0,599,8,2
1827,1024,21049,2018-07-04,15:23:46,15162135,15162135,855,1,1,35,35,2
1828,1024,21049,2018-10-28,10:10:20,36569343,21407208,2778,2,1,166,131,2
1829,1024,21049,2018-10-30,14:03:24,37043858,474515,51,4,2,171,5,2
1830,1024,21049,2018-11-13,13:26:57,40062404,3018546,335,5,1,205,34,2
